"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAC","TRSAC","TO_M","TO","TO_NN","TO_N","TO_F","TO_F_IF","TO_FT","TO_NT","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPR_RA","POPR_RE","TFG","RMM","TMM","TMN","TMG"
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,17095,54,14030,27,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,2631459,3110.697,1.82,0,0,8.94,0.02
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,3065,51,0,13,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,20,404,7,0,2631459,3110.697,1.82,25798.21,46.85,12.77,0.02
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,14030,3,0,54,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,2631459,3110.697,1.82,4278.42,7.77,1.92,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,7,0,51,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,20,404,2631459,3110.697,1.82,957.85,1.74,2.55,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,14,0,3,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,2631459,3110.697,1.82,447,0.81,10916.35,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,20,404,7,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,2631459,3110.697,1.82,319.28,0.58,1957.22,0.01
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,3,67,14,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,2631459,3110.697,1.82,1724.14,3.13,8959.13,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,404,4,15,20,7,0,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,2631459,3110.697,1.82,830.14,1.51,0,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,67,17095,7,3,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,2631459,3110.697,1.82,3448.28,6.26,0,5.24
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,15,3065,5,4,20,404,7,0,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,2631459,3110.697,1.82,3256.7,5.91,0,0.94
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,7,14030,27,17095,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,2631459,3110.697,1.82,191.57,0.35,0,4.3
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,5,0,13,3065,4,15,20,404,7,0,51,0,13,3065,5,4,15,20,404,7,0,51,2631459,3110.697,1.82,447,0.81,257.98,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,27,0,54,14030,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,2631459,3110.697,1.82,894,1.62,42.78,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,13,0,51,0,3065,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,20,404,7,2631459,3110.697,1.82,1277.14,2.32,9.58,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,54,0,3,0,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,2631459,3110.697,1.82,191.57,0.35,4.47,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,51,404,7,0,0,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,20,2631459,3110.697,1.82,255.43,0.46,3.19,0.12
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,3,67,14,0,0,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,3,2631459,3110.697,1.82,1091634.74,1982.46,17.24,0.02
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,7,15,20,404,0,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,4,2631459,3110.697,1.82,195721.58,355.44,8.3,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,14,7,3,67,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,2631459,3110.697,1.82,895913.15,1627.02,34.48,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,20,5,4,15,404,7,0,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,3065,2631459,3110.697,1.82,0,0,32.57,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,3,27,17095,7,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,2631459,3110.697,1.82,0,0,1.92,0.01
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,4,13,3065,5,15,20,404,7,0,51,0,13,3065,5,4,15,20,404,7,0,51,0,2631459,3110.697,1.82,0,0,4.47,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,17095,54,14030,27,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,2631459,3110.697,1.82,0,0,8.94,0.02
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,3065,51,0,13,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,20,404,7,0,2631459,3110.697,1.82,25798.21,46.85,12.77,0.02
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,14030,3,0,54,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,2631459,3110.697,1.82,4278.42,7.77,1.92,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,7,0,51,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,20,404,2631459,3110.697,1.82,957.85,1.74,2.55,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,14,0,3,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,3,67,2631459,3110.697,1.82,447,0.81,10916.35,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,20,404,7,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,4,15,2631459,3110.697,1.82,319.28,0.58,1957.22,0.01
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,0,3,67,14,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,17095,7,2631459,3110.697,1.82,1724.14,3.13,8959.13,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,404,4,15,20,7,0,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,3065,5,2631459,3110.697,1.82,830.14,1.51,0,0
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,67,17095,7,3,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,14030,27,2631459,3110.697,1.82,3448.28,6.26,0,5.24
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,15,3065,5,4,20,404,7,0,51,0,13,3065,5,4,15,20,404,7,0,51,0,13,2631459,3110.697,1.82,3256.7,5.91,0,0.94
2015,"UF",51,3265486,3035122,1549536,1485586,779635,1753685,501802,381360,862311,241915,"0,77","0,725","0,695","0,756",1566,192,46,38902,0,51121,5007,147,56673,0,5213,369,223,NA,NA,NA,25.55,6.34,2506,55485,56673,228,9109,37899,363,10959,4069,48759,0,0,221,13228,13889,21416,0,56673,2257,54290,45381,1191,12122,45381,1191,12122,NA,NA,NA,38.43,2.08,1566,192,46,0,339,38902,9571,4069,48759,0,0,51121,5007,147,56673,0,5213,369,223,2506,221,0,13889,13228,21416,0,339,0,192,56673,2257,54290,55485,56673,228,2920,3225,3530,3199.12,537.73,9109,37899,27706,363,10959,7,14030,27,17095,3,67,14,0,3,0,54,14030,27,17095,7,3,67,14,0,3,0,54,2631459,3110.697,1.82,191.57,0.35,0,4.3
